schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,collectedAt
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #504],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/98904,https://github.com/ai-research/tree-official,45521,2026-07-19T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #505],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/98905,,0,2026-07-17T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #506],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/98906,https://github.com/ai-research/toolformer-official,2429,2026-04-08T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #507],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/98907,https://github.com/ai-research/selfinstruct-official,22585,2026-03-02T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #508],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/98908,https://github.com/ai-research/constitutional-official,9901,2026-07-27T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Mixture-of-Depths: Dynamically Allocating Compute in Transformer Models [Ref #509],David Raposo; Sam Ritter; Blake Richards,https://paperswithcode.co/paper/98909,https://github.com/ai-research/mixtureofdepths-official,42844,2026-02-27T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,RoFormers: Enhanced Transformer with Rotary Position Embedding [Ref #510],Jianlin Su; Yu Lu; Shengfeng Pan,https://paperswithcode.co/paper/98910,,0,2026-07-14T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #511],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/98911,https://github.com/ai-research/scalable-official,44627,2026-03-04T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #512],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/98912,https://github.com/ai-research/direct-official,15568,2026-05-20T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #513],Tri Dao,https://paperswithcode.co/paper/98913,https://github.com/ai-research/flashattention2-official,19088,2026-08-14T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #514],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/98914,https://github.com/ai-research/retrievalaugmented-official,12731,2026-06-29T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #515],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/98915,,0,2026-08-10T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #516],DeepSeek-AI Team,https://paperswithcode.co/paper/98916,https://github.com/ai-research/deepseekr1-official,25251,2026-03-20T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #517]",Meta AI Research Team,https://paperswithcode.co/paper/98917,https://github.com/ai-research/llama-official,18598,2026-05-27T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #518],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/98918,https://github.com/ai-research/qlora-official,44097,2026-08-13T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #519],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/98919,https://github.com/ai-research/tree-official,31062,2026-07-20T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #520],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/98920,,0,2026-07-06T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #521],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/98921,https://github.com/ai-research/toolformer-official,24304,2026-06-16T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #522],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/98922,https://github.com/ai-research/selfinstruct-official,27099,2026-06-22T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #523],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/98923,https://github.com/ai-research/constitutional-official,991,2026-04-09T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Mixture-of-Depths: Dynamically Allocating Compute in Transformer Models [Ref #524],David Raposo; Sam Ritter; Blake Richards,https://paperswithcode.co/paper/98924,https://github.com/ai-research/mixtureofdepths-official,37533,2026-03-05T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,RoFormers: Enhanced Transformer with Rotary Position Embedding [Ref #525],Jianlin Su; Yu Lu; Shengfeng Pan,https://paperswithcode.co/paper/98925,,0,2026-06-17T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #526],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/98926,https://github.com/ai-research/scalable-official,2832,2026-06-27T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #527],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/98927,https://github.com/ai-research/direct-official,39593,2026-05-09T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #528],Tri Dao,https://paperswithcode.co/paper/98928,https://github.com/ai-research/flashattention2-official,20005,2026-03-08T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #529],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/98929,https://github.com/ai-research/retrievalaugmented-official,10963,2026-05-31T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #530],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/98930,,0,2026-07-16T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #531],DeepSeek-AI Team,https://paperswithcode.co/paper/98931,https://github.com/ai-research/deepseekr1-official,24853,2026-06-08T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #532]",Meta AI Research Team,https://paperswithcode.co/paper/98932,https://github.com/ai-research/llama-official,6840,2026-05-22T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #533],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/98933,https://github.com/ai-research/qlora-official,33231,2026-07-18T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #534],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/98934,https://github.com/ai-research/tree-official,23960,2026-05-10T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #535],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/98935,,0,2026-05-12T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #536],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/98936,https://github.com/ai-research/toolformer-official,30541,2026-03-15T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #537],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/98937,https://github.com/ai-research/selfinstruct-official,40515,2026-03-08T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #538],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/98938,https://github.com/ai-research/constitutional-official,3065,2026-03-25T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Mixture-of-Depths: Dynamically Allocating Compute in Transformer Models [Ref #539],David Raposo; Sam Ritter; Blake Richards,https://paperswithcode.co/paper/98939,https://github.com/ai-research/mixtureofdepths-official,8042,2026-06-26T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,RoFormers: Enhanced Transformer with Rotary Position Embedding [Ref #540],Jianlin Su; Yu Lu; Shengfeng Pan,https://paperswithcode.co/paper/98940,,0,2026-05-18T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #541],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/98941,https://github.com/ai-research/scalable-official,29267,2026-04-22T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #542],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/98942,https://github.com/ai-research/direct-official,21334,2026-06-30T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #543],Tri Dao,https://paperswithcode.co/paper/98943,https://github.com/ai-research/flashattention2-official,40126,2026-04-09T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #544],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/98944,https://github.com/ai-research/retrievalaugmented-official,39968,2026-07-03T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #545],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/98945,,0,2026-03-27T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #546],DeepSeek-AI Team,https://paperswithcode.co/paper/98946,https://github.com/ai-research/deepseekr1-official,1736,2026-06-12T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #547]",Meta AI Research Team,https://paperswithcode.co/paper/98947,https://github.com/ai-research/llama-official,40114,2026-07-20T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #548],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/98948,https://github.com/ai-research/qlora-official,2122,2026-07-07T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #549],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/98949,https://github.com/ai-research/tree-official,3910,2026-04-11T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #550],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/98950,,0,2026-08-08T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #551],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/98951,https://github.com/ai-research/toolformer-official,19049,2026-03-17T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #552],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/98952,https://github.com/ai-research/selfinstruct-official,15349,2026-06-20T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #553],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/98953,https://github.com/ai-research/constitutional-official,43467,2026-05-15T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Mixture-of-Depths: Dynamically Allocating Compute in Transformer Models [Ref #554],David Raposo; Sam Ritter; Blake Richards,https://paperswithcode.co/paper/98954,https://github.com/ai-research/mixtureofdepths-official,8265,2026-05-29T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,RoFormers: Enhanced Transformer with Rotary Position Embedding [Ref #555],Jianlin Su; Yu Lu; Shengfeng Pan,https://paperswithcode.co/paper/98955,,0,2026-07-20T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #556],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/98956,https://github.com/ai-research/scalable-official,18031,2026-03-28T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #557],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/98957,https://github.com/ai-research/direct-official,12376,2026-05-07T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #558],Tri Dao,https://paperswithcode.co/paper/98958,https://github.com/ai-research/flashattention2-official,10643,2026-06-04T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #559],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/98959,https://github.com/ai-research/retrievalaugmented-official,14685,2026-05-07T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #560],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/98960,,0,2026-03-08T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #561],DeepSeek-AI Team,https://paperswithcode.co/paper/98961,https://github.com/ai-research/deepseekr1-official,9551,2026-07-28T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #562]",Meta AI Research Team,https://paperswithcode.co/paper/98962,https://github.com/ai-research/llama-official,302,2026-04-12T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #563],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/98963,https://github.com/ai-research/qlora-official,1524,2026-05-06T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #564],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/98964,https://github.com/ai-research/tree-official,11565,2026-05-04T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #565],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/98965,,0,2026-06-26T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #566],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/98966,https://github.com/ai-research/toolformer-official,5926,2026-03-05T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #567],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/98967,https://github.com/ai-research/selfinstruct-official,23092,2026-02-18T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #568],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/98968,https://github.com/ai-research/constitutional-official,27739,2026-04-23T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Mixture-of-Depths: Dynamically Allocating Compute in Transformer Models [Ref #569],David Raposo; Sam Ritter; Blake Richards,https://paperswithcode.co/paper/98969,https://github.com/ai-research/mixtureofdepths-official,8483,2026-06-29T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,RoFormers: Enhanced Transformer with Rotary Position Embedding [Ref #570],Jianlin Su; Yu Lu; Shengfeng Pan,https://paperswithcode.co/paper/98970,,0,2026-03-11T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #571],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/98971,https://github.com/ai-research/scalable-official,33172,2026-05-31T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #572],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/98972,https://github.com/ai-research/direct-official,10448,2026-05-22T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #573],Tri Dao,https://paperswithcode.co/paper/98973,https://github.com/ai-research/flashattention2-official,47336,2026-03-24T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #574],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/98974,https://github.com/ai-research/retrievalaugmented-official,31300,2026-05-21T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #575],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/98975,,0,2026-03-08T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #576],DeepSeek-AI Team,https://paperswithcode.co/paper/98976,https://github.com/ai-research/deepseekr1-official,36149,2026-03-31T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #577]",Meta AI Research Team,https://paperswithcode.co/paper/98977,https://github.com/ai-research/llama-official,4285,2026-07-02T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #578],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/98978,https://github.com/ai-research/qlora-official,15215,2026-06-24T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #579],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/98979,https://github.com/ai-research/tree-official,15524,2026-06-09T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #580],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/98980,,0,2026-05-09T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #581],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/98981,https://github.com/ai-research/toolformer-official,38041,2026-08-02T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #582],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/98982,https://github.com/ai-research/selfinstruct-official,31996,2026-07-06T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #583],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/98983,https://github.com/ai-research/constitutional-official,25518,2026-07-06T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Mixture-of-Depths: Dynamically Allocating Compute in Transformer Models [Ref #584],David Raposo; Sam Ritter; Blake Richards,https://paperswithcode.co/paper/98984,https://github.com/ai-research/mixtureofdepths-official,42360,2026-06-21T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,RoFormers: Enhanced Transformer with Rotary Position Embedding [Ref #585],Jianlin Su; Yu Lu; Shengfeng Pan,https://paperswithcode.co/paper/98985,,0,2026-02-17T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #586],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/98986,https://github.com/ai-research/scalable-official,19916,2026-05-17T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #587],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/98987,https://github.com/ai-research/direct-official,2861,2026-04-06T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #588],Tri Dao,https://paperswithcode.co/paper/98988,https://github.com/ai-research/flashattention2-official,27502,2026-07-20T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #589],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/98989,https://github.com/ai-research/retrievalaugmented-official,46767,2026-02-23T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #590],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/98990,,0,2026-04-23T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #591],DeepSeek-AI Team,https://paperswithcode.co/paper/98991,https://github.com/ai-research/deepseekr1-official,7826,2026-07-10T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #592]",Meta AI Research Team,https://paperswithcode.co/paper/98992,https://github.com/ai-research/llama-official,47305,2026-06-19T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #593],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/98993,https://github.com/ai-research/qlora-official,9819,2026-07-24T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #594],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/98994,https://github.com/ai-research/tree-official,33960,2026-05-31T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #595],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/98995,,0,2026-02-23T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #596],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/98996,https://github.com/ai-research/toolformer-official,37211,2026-07-10T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
